phase,n,method,status,resource_type,content_type,bytes,body_file,url,post_data
B_goto,199,POST,200,ping,,0,,https://analytics.tiktok.com/api/v2/pixel,"{""event"":""Pageview"",""event_id"":"""",""message_id"":""messageId-1787412818446-7793422064853-CJ923JJC77U6MVP8AB9G"",""is_onsite"":false,""timestamp"":""2026-08-22T15:33:38.446Z"",""context"":{""ad"":{""sdk_env"":""external"",""jsb_status"":2},""device"":{""platform"":""pc""},""user"":{""anonymous_id"":""01M0N0FV89SBHQATGHAT1ETJ5T_.tt.1""},""pixel"":{""code"":""CJ923JJC77U6MVP8AB9G"",""runtime"":""1""},""page"":{""url"":""https://www.bayut.eg/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html"",""referrer"":"""",""load_progress"":""1""},""library"":{""name"":""pixel.js"",""version"":""2.2.1""},""session_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d::d3kbsKdedMjMg3s832FE-CJ923JJC77U6MVP8AB9G"",""pageview_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d-QB4IA.2.0::d8196ccc-9e3e-11f1-a596-1ae52cb3f112-CJ923JJC77U6MVP8AB9G"",""variation_id"":""traffic_1,traffic_4::default"",""csid"":""1787411557647::EyUS07Bt3-2kyLGTC0P8"",""page_csid"":""1787411557648::G5pmGJ5pMpxIdXtiXYIk"",""csct"":1,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36""},""_inspection"":{""ppf"":[{""id"":7,""d"":22500,""f"":[{""id"":19,""d"":0},{""id"":1,""d"":500},{""id"":19,""d"":0},{""id"":2,""d"":6500},{""id"":18,""d"":0},{""id"":15,""d"":1600},{""id"":7,""d"":100},{""id"":6,""d"":3500},{""id"":8,""d"":0},{""id"":9,""d"":0},{""id"":11,""d"":300},{""id"":4,""d"":6000},{""id"":23,""d"":1100},{""id"":22,""d"":4700},{""id"":3,""d"":11100},{""id"":19,""d"":0},{""id"":16,""d"":100},{""id"":17,""d"":100}]}],""vids"":""76627535,76869011"",""inter_id"":""1.1256958.1260793::1224238.2.808.495::1236915.13.205""},""properties"":{""website_section"":""Buy"",""pagetype"":""offerdetail"",""page_section"":""detail"",""category_1"":""residential"",""category_2"":""villas""},""signal_diagnostic_labels"":{""raw_email"":{""label"":""missing""},""raw_auto_email"":{""label"":""missing""},""raw_phone"":{""label"":""missing""},""raw_auto_phone"":{""label"":""missing""},""hashed_email"":{""label"":""missing""},""hashed_phone"":{""label"":""missing""},""raw_eb_email"":{""label"":""missing""},""raw_eb_phone"":{""label"":""missing""},""hashed_eb_email"":{""label"":""missing""},""ha"
B_goto,200,POST,401,fetch,,0,,https://fenix-data-es6.bayut.eg/_msearch?filter_path=took%2C*.took%2C*.timed_out%2C*.suggest.*.options.text%2C*.suggest.*.options._source.*%2C*.hits.total.*%2C*.hits.hits._source.*%2C*.hits.hits._score%2C*.hits.hits.highlight.*%2C*.error%2C*.aggregations.*.buckets.key%2C*.aggregations.*.buckets.doc_count%2C*.aggregations.*.buckets.complex_value.hits.hits._source%2C*.aggregations.*.filtered_agg.facet.buckets.key%2C*.aggregations.*.filtered_agg.facet.buckets.doc_count%2C*.aggregations.*.filtered_agg.facet.buckets.complex_value.hits.hits._source,"{""index"":""monthly_location_price_trends_bayuteg_prod_alias""}
{""from"":0,""size"":12,""track_total_hits"":10000,""query"":{""bool"":{""must"":[{""term"":{""purpose_id"":1}},{""term"":{""property_type_id"":""4""}},{""term"":{""location_id"":""3-3094""}},{""exists"":{""field"":""avg_price_ep""}},{""range"":{""month"":{""gte"":""2024-06""}}},{""term"":{""bedrooms"":6}}]}},""aggs"":{},""sort"":[{""month"":{""order"":""desc""}}]}
"
B_goto,201,POST,204,fetch,,0,,https://px.ads.linkedin.com/wa/?medium=fetch&fmt=g,H4sIAAAAAAAACk2R3WoaQRTHX2U4YGnNbnR1dWf3zpA0FVIoVXJTShndqRmybrbu2CJpLho/8UVWRBKsLSVvcs7blFlr24sZzv98/M6fmVtIVJhC8K7ml7nvee8tSLsDlehLOUjVTQxBtcwt0KovIXA87rlOhTvc5VULwpu+UDEE0BGjoT6WPbBgOIgggCutkzQolQ6FUuGUFxqNwqlf4E4ee+Y+qeWZPF8sFu0/p1g6tPgF7uaNfh5X/ht1jq90PwILEtGTbaUjCQHQN1rSBDNGU9zhmu5pQnOGG8xojt9pzmhCE9zRmGbPq9UyTdkRwxU+4E+aMhrjipa4PcI1/sBftMQVw4wmuMYtZgx3tMAVbg1jQWPcvfi3zVDN7BMzOUZzzGiJj4ad4ZbGB86Gpvi0Fw+YGZO5oPvc4NZ4NbUNPppxmrNXo1CyRAyuDWpDC4N7rT6rUDyjKWa0oBmuaZavpQX7yk7Mi7Oz3ijRYMEX2UmVli3Vi0X0Vn4aylQ3QwigUq/zMndCu1avhjb3HNfu+o5jl7uhcKQrBQ8rYIFK2wMRp5HQMoTgo4hSaUGkXoo9BYw4VyLWe9FXaReCW0jSTksLLSGw3TtDuVDxtQybcSNJ/mKuZB+CeBhFFqS5v/YoMX/4pnF+9uGy2Wq24e432s6GUp4CAAA=
B_goto,202,POST,200,ping,,0,,https://analytics.tiktok.com/api/v2/pixel,"{""event"":""ViewContent"",""event_id"":""a3593e4a-1c96-4e8b-a45e-3a3d704092c6"",""message_id"":""messageId-1787412818450-2776371761682-CJ923JJC77U6MVP8AB9G"",""is_onsite"":false,""timestamp"":""2026-08-22T15:33:38.450Z"",""context"":{""ad"":{""sdk_env"":""external"",""jsb_status"":2},""device"":{""platform"":""pc""},""user"":{""anonymous_id"":""01M0N0FV89SBHQATGHAT1ETJ5T_.tt.1""},""pixel"":{""code"":""CJ923JJC77U6MVP8AB9G"",""runtime"":""1""},""page"":{""url"":""https://www.bayut.eg/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html"",""referrer"":"""",""load_progress"":""1""},""library"":{""name"":""pixel.js"",""version"":""2.2.1""},""session_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d::d3kbsKdedMjMg3s832FE-CJ923JJC77U6MVP8AB9G"",""pageview_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d-QB4IA.2.0::d8196ccc-9e3e-11f1-a596-1ae52cb3f112-CJ923JJC77U6MVP8AB9G"",""variation_id"":""traffic_1,traffic_4::default"",""csid"":""1787411557647::EyUS07Bt3-2kyLGTC0P8"",""page_csid"":""1787411557648::G5pmGJ5pMpxIdXtiXYIk"",""csct"":1,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36""},""_inspection"":{""ppf"":[{""id"":6,""d"":5400,""f"":[{""id"":25,""d"":0}]}],""vids"":""76627535,76869011"",""inter_id"":""1.1256958.1260793::1224238.2.808.495::1236915.13.205""},""properties"":{""search_string"":""Buy;كومباوند هايد بارك القاهرة الجديدة;"",""contents"":[{""content_id"":503976560,""content_name"":""property"",""quantity"":1,""price"":25500000}],""content_type"":""product"",""value"":25500000,""currency"":""EGP"",""WebsiteSection"":""Buy"",""pagetype"":""offerdetail"",""page_section"":""detail"",""category_1"":""residential"",""category_2"":""villas"",""PageType"":""offerdetail"",""PropertyType"":""villas"",""LocID"":"";3-1842;"",""LocBreadcrumb"":"";0-1;1-5;2-288;3-3094;3-1842;"",""CityName"":"";القاهرة;"",""CityID"":"";1-5;"",""Country"":""Egypt"",""City"":"";القاهرة;"",""Region"":"";القاهرة;"",""LocName"":"";كومباوند هايد بارك القاهرة الجديدة;"",""Purpose"":""Buy"",""ListingID"":503976560,""AgencyName"":1016},""signal_diagnostic_labels"":{""raw_email"":{""label"":""missing""},""raw_auto_email"""
B_goto,203,POST,200,ping,,0,,https://tr6.snapchat.com/p,"{""ctx"":{""bt"":""1d53c387"",""c1"":""68332c25-50d9-4da7-9bdf-4a72ea74c994"",""lc"":""995e5354-7538-4c5e-a4dc-f29183ff48f7"",""ls"":""fd4b6e0e-e424-480d-82ff-c6326a9fd45e"",""r"":""c3a1beeb-418d-442b-a444-ab346b212996"",""si"":""ww9oMywlUNmvpyXfSnLqdMmUJMtTao5ABWr3sPbK_UtuDuQkAA08_8Yyap_UXrnTlUMSm4Eqd9tzt-KyrpHVjLu0Kus5ONvZaUquStXpl130IOgZPOWZXlNUdThVXjvc8pGD_0j3VeaKreCrAIXDob7rQY0qK6NEqzRrISmWjznlNL62"",""ss"":""e2b2ae91-d58c-4cb4-84eb-3938dbd9694a"",""bg"":false,""df"":true,""mtp"":0,""sh"":900,""sw"":1440,""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"",""url"":""https://www.bayut.eg/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html"",""v"":""3.60.0-2608111919"",""a"":[8,308,310,310,0],""p"":[689,1075,null,0,3323],""pv"":2,""rd"":4032,""sa"":1787412817929,""sps"":709,""ts"":1787412818639,""d_a"":""x86"",""d_bvs"":""[,{\""brand\"":\""Not=A?Brand\"",\""version\"":\""99.0.0.0\""}{\""brand\"":\""Google Chrome\"",\""version\"":\""151.0.7922.173\""}{\""brand\"":\""Chromium\"",\""version\"":\""151.0.7922.173\""}]"",""d_ot"":""Windows"",""d_os"":""10.0.0"",""huah"":true},""req"":[{""i"":{""pids"":[""7f73296d-ab4a-4807-85d0-3010ef7124b5""]},""del"":143}],""u_scsid"":""e2b2ae91-d58c-4cb4-84eb-3938dbd9694a""}"
B_goto,204,POST,400,fetch,,0,,https://www.bayut.eg/.humbucker/challenge/js/validate,"""OTGm9-YNtFjdM1fBtB07PkbZMibguc7RVhT7za8ck-4LrkZWmxPOL2vrrRcFJsIcYCGiM2D5TliLKPu1lO7wy-CoiIrhRBI7MUSbiKwpdEDEFYIN1KAX9o8VGBFl1d4x5FDkYuXSk0drFU6ABq96StlWPTjiW1Qq_z4Hb3FkTeEAfFLyiqmGCOw5UHn3N6Mqm-WNGHNiEDNylW5Yu913bymC_aeDDpJICO-u1Z_XSSyTiN7Si31FCjew87rl9jSsZbIigceySdYTDY8weUc9o51cakBp6qLVAMeU0618wPy7-PpGkSP_UqcR3sTE9KObl_IpaaLontrxAWbh7I8CVy4wJ6qlor2u0bRuoJsTV5CBv3vvN1ZwPAkiTWDrtRMlhVhSkHtGLGwkXQ8uQzDk1RldecKdRWKXs1tqU8HrWaEXfcn-KARGsbgmeUWy0oY_oO12OlFR64rb5mJM7lWVd3jV7pcSRwy2rVE4I9ssQM-Zue9vUyAE0SzsrHbXQjHz7MLP9Tvreq2Mp-xpY4scb3vI2HzhvGk_RFAppmhBLPl5PjEnKj6KGyfxYtDmbrq40fST_f9y93As7znIo-B4AhXGfXOIsaygHALI7fub-ITrcXfkaNk19XcUZc9iw2FjklxPX1IDRkHRmMfG8CDUurr47VWTv1gkso7Z5pTI72_ewcL9wBreOycThlHICY7t-OpIxaLHnzEDYgUlW3iYc0XqNavFW0bV-uyoDtP39Tse2f9qtPbbzvciHb7QXEvuRe7fQa-K-cMROGYLIew0HwRXXdfrGL6vGmSklk9VU2rEMSGzE3T0YDHQ30X3Y0-zPijNqTvvEICoomF-87isNsgyblTpV2FUIv2hJzop3j5FIRg35Pjml3CChELSgswVPQ89Rq2o9dqQ97cf2w_rH7_sGQHM2FmK-9EJ9niY_Fcg2Q8qHvQgSNKIowsVVkOFu0jHe8Qbr0nbb6x0Y8Ixdn0SNPUyOJjwMUY31_kAxmBZHyNsWjAAM5m82GvLquVhyx_4OH_jkIwuVI3v-31AdhAUE-T7AF2VnJWJyA4HpESJstuHrIWUhefITBsrbAksrmTV7BDNLZsnD5Ccl4ZE7dcT9LYCJWyxmy-D6GA-SAm-f7irDg5Q2-HcMgyteh3Juh8jXCCMj81rHWsoLrZn0_NWtl9xnxfuldoJc-20MeRAKnxhRK_54q2F88D8HXz3n0UQgl7EVic6KrZQMVcRW9NFEVjV_tcIOWq7kKwxUJqEYj0nX6jgNhkGALqZ0EYOp84MFUxt-VG27OolOteX-WUmwxH59s2q6IEbWqAU_HmzB7EK_ne1QK5rTDGRn8z50H8y3803U8wyOMBucDKxgjrm_-X8I2pObpEwZtgPPaEC5qcsPbZQlioExck5ZL1f8tShqNAo-3Yup7n2il9RLoG9tH35uYXKgxxq3sgw_mTBocRoM2upRG9OEBNrYmRcdFvoLwLxlfv7h7yl5zuQmxSBAmm-nI8OxIh7sYnYfnpTVuxeXGWhuzIt15pJtrd0g6NZ6HpvwcJFoNBrBwkDX_6FHzghEUCQ82KUkwWj_RG3QXEK4hA-zVZeOmOxvc2qIo3WNj-Pm8ZYdekbSg8bGXvVMfpb94y2TP9dqF1VENTBlRNi1sk2yj3STsXk6vxj_l5pDC7Vb19uo0lFcsRZyVNY2WQvPfJKAxEqPAohVUX68BIRKekIy6zdcQwi2C-GhSFHDIfpPh2i4tlKjOFINxSEwlciFZCSqw6-FisifrztyUCruc3Qhf5KgNuKqJhPvdVhioM2_gaCTApS3phIMn4RwOWpeUtagGouLlOxarpArq9Z02TY_pX4t05qo9nwdPqNypv14lmfgjjOFWztM0q4PMtXM7D_HlZtDBwvMhaG9g-oHRtG6d61toIl0STQpnpxTP_xPEE-b8595wtQF9AD2KwhyRXHjd7yWFCijlxEZ5gHgA1eAt1XaOmKGKSGvRCSBu9rJFPTHpQ"
B_goto,205,POST,200,ping,,0,,https://tr.snapchat.com/p,"{""ctx"":{""bt"":""1d53c387"",""c1"":""68332c25-50d9-4da7-9bdf-4a72ea74c994"",""lc"":""995e5354-7538-4c5e-a4dc-f29183ff48f7"",""ls"":""fd4b6e0e-e424-480d-82ff-c6326a9fd45e"",""r"":""bee47513-26ca-4042-ba93-19b44e717314"",""si"":""ww9oMywlUNmvpyXfSnLqdMmUJMtTao5ABWr3sPbK_UtuDuQkAA08_8Yyap_UXrnTlUMSm4Eqd9tzt-KyrpHVjLu0Kus5ONvZaUquStXpl130IOgZPOWZXlNUdThVXjvc8pGD_0j3VeaKreCrOQO-5HUTJspNQgiTGbROcXMUenysbJR-"",""ss"":""e2b2ae91-d58c-4cb4-84eb-3938dbd9694a"",""bg"":true,""df"":true,""mtp"":0,""sh"":900,""sw"":1440,""ua"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"",""url"":""https://www.bayut.eg/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html"",""v"":""3.60.0-2608111919"",""a"":[8,308,310,310,0],""p"":[689,1075,null,0,3323],""pv"":2,""rd"":4155,""sa"":1787412817929,""sps"":832,""ts"":1787412818762,""d_a"":""x86"",""d_bvs"":""[,{\""brand\"":\""Not=A?Brand\"",\""version\"":\""99.0.0.0\""}{\""brand\"":\""Google Chrome\"",\""version\"":\""151.0.7922.173\""}{\""brand\"":\""Chromium\"",\""version\"":\""151.0.7922.173\""}]"",""d_ot"":""Windows"",""d_os"":""10.0.0"",""huah"":true},""req"":[{""log"":{""name"":""TPFA"",""message"":""event_type"",""pids"":[""7f73296d-ab4a-4807-85d0-3010ef7124b5""],""stack"":""    at Nt (https://sc-static.net/scevent.min.js:2:6415)\n    at pa (https://sc-static.net/scevent.min.js:2:35167)\n    at ka (https://sc-static.net/scevent.min.js:2:37879)\n    at https://sc-static.net/scevent.min.js:2:39341\n    at https://sc-static.net/scevent.min.js:2:4817\n    at y (https://sc-static.net/scevent.min.js:2:2806)\n    at s (https://sc-static.net/scevent.min.js:2:4794)\n    at y (https://sc-static.net/scevent.min.js:2:2806)\n    at c.send (https://sc-static.net/scevent.min.js:2:5102)\n    at y (https://sc-static.net/scevent.min.js:2:2806)\n    at https://sc-static.net/scevent.min.js:2:17696\n    at o (https://www.bayut.eg/assets/8936.ef41244b9a7ebab6.js:2:4883)""},""del"":266},{""md"":{""md"":[{""tagProtocol"":3,""tagData"":{""og:description"":""فیلا للبيع في كومباوند هايد بارك القاهرة الج"
B_goto,206,POST,200,ping,,0,,https://analytics.tiktok.com/api/v2/pixel/act,"{""event_id"":"""",""message_id"":""messageId-1787412818652-9214913310684"",""is_onsite"":false,""timestamp"":""2026-08-22T15:33:38.652Z"",""context"":{""ad"":{""sdk_env"":""external"",""jsb_status"":2},""device"":{""platform"":""pc""},""user"":{""anonymous_id"":""01M0N0FV89SBHQATGHAT1ETJ5T_.tt.1""},""pixel"":{""code"":""CJ923JJC77U6MVP8AB9G"",""runtime"":""1"",""codes"":""CJ923JJC77U6MVP8AB9G""},""page"":{""url"":""https://www.bayut.eg/%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-503976560/%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1.html"",""referrer"":"""",""load_progress"":""1""},""library"":{""name"":""pixel.js"",""version"":""2.2.1""},""session_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d::d3kbsKdedMjMg3s832FE"",""pageview_id"":""bf0917de-9e3e-11f1-a94d-2eefbdba528d-QB4IA.2.0::d8196ccc-9e3e-11f1-a596-1ae52cb3f112"",""variation_id"":""traffic_1,traffic_4::default"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"",""index"":2,""sessions"":[{""csid"":""1787411557647::EyUS07Bt3-2kyLGTC0P8"",""page_csid"":""1787411557648::G5pmGJ5pMpxIdXtiXYIk"",""csct"":1,""pixel_code"":""CJ923JJC77U6MVP8AB9G""}]},""_inspection"":{""ppf"":[{""id"":6,""d"":2200,""f"":[{""id"":25,""d"":0}]}],""vids"":""76627535,76869011"",""inter_id"":""1.1256958.1260793::1224238.2.808.495::1236915.13.205""},""properties"":{},""signal_diagnostic_labels"":{""raw_email"":{""label"":""missing""},""raw_auto_email"":{""label"":""missing""},""raw_phone"":{""label"":""missing""},""raw_auto_phone"":{""label"":""missing""},""hashed_email"":{""label"":""missing""},""hashed_phone"":{""label"":""missing""},""raw_eb_email"":{""label"":""missing""},""raw_eb_phone"":{""label"":""missing""},""hashed_eb_email"":{""label"":""missing""},""hashed_eb_phone"":{""label"":""missing""}},""action"":""Metadata"",""auto_collected_properties"":{""page_trigger"":""PageView"",""content_data"":{""open_graph"":""{\""og:description\"":\""فیلا للبيع في كومباوند هايد بارك القاهرة الجديدة، التجمع الخامس، القاهرة الجديدة، القاهرة بسعر ج.م 25500000, ,غرف 6 ,حمامات 6 331 متر مربع, عرض التفاصيل و 10 صور صور, تمت الإضافة من قبل Falcon Real Estate. الرقم المرجعي\"",\""twitter:description\"""
B_goto,207,GET,403,fetch,,0,,https://www.bayut.eg/.humbucker/challenge/js/generate/interstitial-host?pm=interstitialCheckbox&language=en,
B_goto,208,POST,401,fetch,,0,,https://fenix-data-es6.bayut.eg/_msearch?filter_path=took%2C*.took%2C*.timed_out%2C*.suggest.*.options.text%2C*.suggest.*.options._source.*%2C*.hits.total.*%2C*.hits.hits._source.*%2C*.hits.hits._score%2C*.hits.hits.highlight.*%2C*.error%2C*.aggregations.*.buckets.key%2C*.aggregations.*.buckets.doc_count%2C*.aggregations.*.buckets.complex_value.hits.hits._source%2C*.aggregations.*.filtered_agg.facet.buckets.key%2C*.aggregations.*.filtered_agg.facet.buckets.doc_count%2C*.aggregations.*.filtered_agg.facet.buckets.complex_value.hits.hits._source,"{""index"":""monthly_location_price_trends_bayuteg_prod_alias""}
{""from"":0,""size"":12,""track_total_hits"":10000,""query"":{""bool"":{""must"":[{""term"":{""purpose_id"":1}},{""term"":{""property_type_id"":""4""}},{""term"":{""location_id"":""2-288""}},{""exists"":{""field"":""avg_price_ep""}},{""range"":{""month"":{""gte"":""2024-06""}}},{""term"":{""bedrooms"":6}}]}},""aggs"":{},""sort"":[{""month"":{""order"":""desc""}}]}
"
B_goto,234,GET,200,script,text/javascript,231378,234_www_main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js_99047d.txt,https://www.bayut.eg/assets/locale/en/main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js,
B_goto,234,GET,200,script,text/javascript,208880,234_www_main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js_75d305.txt,https://www.bayut.eg/assets/locale/ar/main.messages.b614a2b5e0aec0d045c61749c4688b23476d8b7e.js,
B_goto,234,GET,200,script,text/javascript,148699,234_www_framework.0d42a846a6278137.js_e0e1fc.txt,https://www.bayut.eg/assets/framework.0d42a846a6278137.js,
B_goto,234,GET,200,script,text/javascript,38775,234_www_3675.ebca8567a5614063.js_3ce9f9.txt,https://www.bayut.eg/assets/3675.ebca8567a5614063.js,
B_goto,234,GET,200,script,text/javascript,3496,234_www_6437.26894b0afc8c0667.js_dd2248.txt,https://www.bayut.eg/assets/6437.26894b0afc8c0667.js,
B_goto,234,GET,200,script,text/javascript,16591,234_www_534.f342e653df720e4d.js_499db7.txt,https://www.bayut.eg/assets/534.f342e653df720e4d.js,
B_goto,234,GET,200,script,text/javascript,9594,234_www_8698.1ca249419bd90b50.js_635b06.txt,https://www.bayut.eg/assets/8698.1ca249419bd90b50.js,
B_goto,234,GET,200,script,text/javascript,14879,234_www_329.2722ebebfd2e9f0a.js_4d9a7f.txt,https://www.bayut.eg/assets/329.2722ebebfd2e9f0a.js,
B_goto,234,GET,200,script,text/javascript,16895,234_www_390.cd09de289729c53e.js_4fb225.txt,https://www.bayut.eg/assets/390.cd09de289729c53e.js,
B_goto,234,GET,200,script,text/javascript,35236,234_www_8632.d705f909a758e3f0.js_7a225f.txt,https://www.bayut.eg/assets/8632.d705f909a758e3f0.js,
B_goto,234,GET,200,document,text/html,843025,234_www_captchaChallenge_e70a64.txt,https://www.bayut.eg/captchaChallenge?hbCO=eyJhbGciOiJkaXIiLCJlbmMiOiJBMjU2R0NNIiwiaGIiOnsicG0iOiJqc0NoYWxsZW5nZSIsImNodSI6Imh0dHBzOi8vaGIuYmF5dXQuZWcifX0..DONVTo-XNqO8Hozf.V_qEkrqLTnOqDW1Y3Gq1TY_SJ7K954nK9QejPahby2W29hhx5TlyKCDtaxjXOy2EOFxnZOCDDQolQxlGGDGhNM6UyUkky3J5f_WjlDKK_vHyDwxGzeXLv88kw7e0YA8piH-o2MDgicgVePnrR-UyRAuhOLqBGSVbv2fYDIczVyWWFMoL6XMbgQz-G55MsTXRxYyLYvX9u7wl6lwuCLxiTBR3Jtm6O9C9JPqHXsN85mdYdgfrOErEgzutY9F-GSVCa9k0ulhD3GoIN5Fljp_Z5lQ66OmFi9wZn2mT_8qYOmwN-5yZ8cHRzPBerQob_4HoXsTeULFP9hQ8rBtxVkART1m21kCI7kleiKjKndU0Vn1as-5N33waMjh_-Rxe00eb3l3bkdqOzU5ogui7y_0qI-HZTKBVdwGFGqVdph4HAHF62UxA-jMQYgEjqTKKLiX9dMCc8Bgbe9TUzpbuBrvogRCzmXZZpFA5LYT5rYhxi73LGDMlzoZggRCn-xsj0IXkOOXjHvO9DSTR08XpOiWw--vKfDprzYIerTvgyQexe_x0ntio1fkWyKK76yB4Sx1MEBObIAvBTeAYm3J75V82KUisYrUUAJw-OMSbk9ThpVDvNHHtuqzd7cgMcKw7BPXtFfEC0cP2XyVMEI-_VukklKl28VHWmzVs_4gUJC7nYyh-8Q8kaJp-u7VakJtqPm4muUy5oI6ndPxPpueUf1nDR4Gz2ZwSloz8_t-5C_88fnmFzEatbVLmzAld5qsnnOB6Vp72twqG8yxGghWP1D47PFrhxwGJ72FTWuaatLett_me3jGTN3s3CzRWkKbMfEFSl1wgKfPjk4i0Vs4-Co6bUGgAb21eohZejhcUZctTzUQlnf8m6C4yMlmO5GPVO7tSXaDAOSzge9vD8aiPPMOHNx-cYan5pe5dB5LkRaB8LDOiJWy_BBL8LhcXA7dtTP8_wum3Cb1d80ql8yYzvrefAmpDFeA4GIu9Pb7_7tcueTgK09X3PPwkFOiSjvdt65a5CSVB2NKLQczlnY9qt9Du459Q5FfpWXFeRedwMayrgSucG4E_IyFF94iMEJDFYwQcP-YzmMvbvUj7xcRT628WegaAaqrDv8b4L9FHYw1Eg13WS6iFr9BClwMjlYZSaK1gx7CEViVJIWjg--rbPSQsp5ocN_29AdZz6yMgy3yyI1W0ggECkb08UFEBBZEwD_1-Og7mQpvXQyAhTjoyGJTsHviCNCVt2oFFA5Qv3uAD-H2oIKurIBxp8lAawg59Y5uU-4lNE3y03_pn7Qt7ZUopiVrxgAdLc7FtdreuLsy0vRcssLl3jEXGrNna_IvrrnlxZclUzixGHkLsXiYkDWFlVUerjDbswYH3-crD48VpNIIAWJnOMtfWW-zSGVvh8RsOvf7DPUNPTLtVaxQ0mMci9NFFt--S-v0ev6m0AtxA3XozOSL4lTsmOX_D_OmVsjd3r21fQTKTIRsJtZkJ9M-NLmzvSon56KVbKxxxfAtC3MZ1qll-11fDcP5RIFhphsagIM1jbeMJ1PSluik7sqXq592QrzqxmHqFZYRHEgjk9oNAxDXi1va_ULpghJ_oWRkbakVKd_Sngj1HsqJtbDfQoQgxuDh8I6h8-rh7oZrrCWsaAmehMSPeZ_Y3VuzNnYecZb4Ip0WumlkurX1SpN8lLLqsg6neaJYpUmOWNA4dmaV4scbkCJt00B0HvfjaVt8PVjAO8WAI91Q_C-_EwOHbI3GyRfxp6kwYcaZ-q9ppyBJ0pIV_ltJpRBXPrsya47Yww_VuQnokVQ1JV5KHF0RNy-EwbtnIIPfGrRD_2ct3zGH2NaciS6qRbjjiQrrNH0y9k7dutIeuHPBwuR8JXDkV_0CCRXM8k8L-Hr_Wa37mIOw5UNNDhxzNV3YJ_UWrR1ujxWv3wJijRwIhCh6Ivk44EHXpCM0sy8uv_d4U4SY1tgQDO0MCCTkV4lc8QSOFRkfr6z5lKiMHTBp2sSs.dLU7yj2PB33pQiw2y_qA9A&externalRedirectPath=https%3A%2F%2Fwww.bayut.eg%2F%25D8%25AA%25D9%2581%25D8%25A7%25D8%25B5%25D9%258A%25D9%2584-503976560%2F%25D8%25A7%25D9%2584%25D8%25B9%25D9%2582%25D8%25A7%25D8%25B1.html,
B_goto,234,GET,200,script,text/javascript,38146,234_www_301.f8ebaaac5b64ace0.js_648302.txt,https://www.bayut.eg/assets/301.f8ebaaac5b64ace0.js,
B_goto,234,GET,200,script,text/javascript,54707,234_www_9052.5013986f8d85a59d.js_6f2a8e.txt,https://www.bayut.eg/assets/9052.5013986f8d85a59d.js,
B_goto,234,GET,200,script,text/javascript,11377,234_www_2069.932bbbd93ebabd13.js_010bd9.txt,https://www.bayut.eg/assets/2069.932bbbd93ebabd13.js,
B_goto,234,GET,200,script,text/javascript,7308,234_www_8634.5e0a704ba81a47bd.js_49a7d3.txt,https://www.bayut.eg/assets/8634.5e0a704ba81a47bd.js,
B_goto,234,GET,200,script,text/javascript,471913,,https://www.bayut.eg/assets/8382.acc5c1f2d3526bd4.js,
B_goto,234,GET,200,script,text/javascript,10554,234_www_4804.016d4fa268d58506.js_55c485.txt,https://www.bayut.eg/assets/4804.016d4fa268d58506.js,
B_goto,234,GET,200,script,text/javascript,3668,234_www_5026.6a80b2304baf0929.js_ebbb0d.txt,https://www.bayut.eg/assets/5026.6a80b2304baf0929.js,
